accessionVersion	lineage	sampleCollectionDate	geoLocCountry	geoLocAdmin1	authors	authorAffiliations	hostNameScientific	length	earliestReleaseDate	submissionId	groupName	dataUseTerms	dataUseTermsUrl	completeness	geoLocAdmin2	geoLocCity	isLabHost	specimenCollectorSampleId	totalAmbiguousNucs	totalUnknownNucs	diagnosticMeasurementValue	diagnosticMeasurementUnit	diagnosticMeasurementMethod
PP_001Z3GZ.1	A.D.3.1	2025-02-18	USA	Minnesota	Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	Homo sapiens	15047	2025-03-23	PV277731.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9279474548440065				MN-MDH-RSVA-02314	0	919			
PP_001Z3HW.1	A.D.3	2025-02-18	USA	Minnesota	Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	Homo sapiens	15050	2025-03-23	PV277732.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9073891625615763				MN-MDH-RSVA-02315	4	1228			
PP_001Z3JU.1	A.D.3	2025-02-23	USA	Minnesota	Kunerth, H. D.; Plumb, M.; Namugenyi, S.; Evans, D.; Bohnkers-Voels, L.; Strain, A.	Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab	Homo sapiens	15051	2025-03-23	PV277733.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	0.9077832512315271				MN-MDH-RSVA-02316	1	1225			
PP_001Z3KS.1	A.D	2017-10-26	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367284.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-17S219	0	0			
PP_001Z3LQ.1	A.D	2016-02-08	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367285.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-16S016	0	0			
PP_001Z3MN.1	A.D	2016-03-28	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367286.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-16S008	0	0			
PP_001Z3NL.1	A.D	2016-02-01	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367287.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-16S026	0	0			
PP_001Z3PJ.1	A.D	2017-10-17	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367288.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-17S221	0	0			
PP_001Z3QG.1	A.D	2016-01-11	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367289.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-16S076	0	0			
PP_001Z3RE.1	A.D.3	2017-12-05	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367290.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-17S198	0	0			
PP_001Z3SC.1	A.D	2017-11-28	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367291.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-17S203	0	0			
PP_001Z3TA.1	A.D	2017-11-02	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367292.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-17S213	0	0			
PP_001Z3U8.1	A.D.3	2018-03-05	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15223	2025-04-02	PV367293.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S337	0	0			
PP_001Z3V6.1	A.D	2016-01-25	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367294.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-16S028	0	0			
PP_001Z3W4.1	A.D.3	2018-04-02	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367295.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S313	0	0			
PP_001Z3X2.1	A.D.3	2018-11-19	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367296.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S311	0	0			
PP_001Z3Y0.1	A.D	2018-12-17	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367297.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S058	0	0			
PP_001Z3ZY.1	A.D	2018-12-17	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367298.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S047	0	0			
PP_001Z40W.1	A.D	2018-11-19	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367299.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S073	0	0			
PP_001Z41U.1	A.D.3	2019-01-03	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367300.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S042	0	0			
PP_001Z42S.1	A.D.3	2018-03-19	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367301.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-18S334	0	0			
PP_001Z43Q.1	A.D.3	2019-01-03	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367302.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S239	0	0			
PP_001Z44N.1	A.D.3	2019-01-03	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367303.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S023	0	0			
PP_001Z45L.1	A.D.3	2019-01-14	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367304.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S018	0	0			
PP_001Z46J.1	A.D	2017-12-07	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367305.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-17S189	0	0			
PP_001Z47G.1	A.D.3	2019-12-09	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367306.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S003	0	0			
PP_001Z48E.1	A.D	2019-01-25	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367307.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S005	0	0			
PP_001Z49C.1	A.D	2019-03-18	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367308.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S004	0	0			
PP_001Z4AA.1	A.D.3	2020-02-03	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367309.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-20S118	0	0			
PP_001Z4B8.1	A.D.3	2021-02-10	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367310.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S180	0	0			
PP_001Z4C6.1	A.D.3	2021-09-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367311.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S170	0	0			
PP_001Z4D4.1	A.D	2020-12-23	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367312.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-20S014	0	0			
PP_001Z4E2.1	A.D.3	2021-08-25	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367313.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S172	0	0			
PP_001Z4F0.1	A.D.3	2021-10-13	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367314.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S166	0	0			
PP_001Z4GY.1	A.D.3	2021-11-17	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367315.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S164	0	0			
PP_001Z4HV.1	A.D.3	2021-12-29	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367316.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S035	0	0			
PP_001Z4JT.1	A.D.3	2021-12-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15223	2025-04-02	PV367317.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S126	0	0			
PP_001Z4KR.1	A.D.3	2021-12-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367318.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S152	0	0			
PP_001Z4LP.1	A.D.3	2021-12-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367319.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S131	0	0			
PP_001Z4MM.1	A.D.3	2021-12-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367320.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S121	0	0			
PP_001Z4NK.1	A.D.3	2022-03-10	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367321.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S270	0	0			
PP_001Z4PH.1	A.D.3	2022-01-20	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15221	2025-04-02	PV367322.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S281	0	0			
PP_001Z4QF.1	A.D.3	2022-03-17	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367323.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S263	0	0			
PP_001Z4RD.1	A.D.3	2019-01-21	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367324.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-19S013	0	0			
PP_001Z4SB.1	A.D.3	2022-04-28	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367325.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S259	0	0			
PP_001Z4T9.1	A.D.3	2022-07-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367326.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S236	0	0			
PP_001Z4U7.1	A.D.3	2021-12-01	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367327.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-21S161	0	0			
PP_001Z4V5.1	A.D.3	2022-12-01	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367328.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S043	0	0			
PP_001Z4W3.1	A.D.3	2022-11-03	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367329.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S146	0	0			
PP_001Z4X1.1	A.D.3	2022-12-15	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15223	2025-04-02	PV367330.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S008	0	0			
PP_001Z4YZ.1	A.D.3	2022-12-08	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15225	2025-04-02	PV367331.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S024	0	0			
PP_001Z4ZX.1	A.D.3	2022-12-01	China		Yu, Y.; Yu, X.; Cao, F.; Zheng, X.; Ao, L.; Cheng, S.; Qiu, X.; Zhou, Y.; Li, J.	Hangzhou Center for Disease Control and Prevention (Hangzhou Health Supervision Institution), Department of Microbiology Laboratory	Homo sapiens	15224	2025-04-02	PV367332.1	Automated Ingest from INSDC/NCBI Virus by Loculus	OPEN	https://pathoplexus.org/about/terms-of-use/open-data	1.0				A-22S080	0	0			
